molecule_chembl_id,canonical_smiles,standard_value,activity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,pIC50,ADV_affinity
CHEMBL1082371,COc1ccc(C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c(C)c1,10000.0,inactive,488.6060000000004,3.215920000000001,2.0,7.0,105.17,5.0,-7.0
CHEMBL1085263,COc1ccc(C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c(OC)c1,10000.0,inactive,504.6050000000004,2.916100000000001,2.0,8.0,114.4,5.0,-7.7
CHEMBL1084238,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc2)CCOCC1,5000.0,intermediate,513.5380000000002,2.8603000000000014,2.0,7.0,99.18,5.301029995663981,-9.5
CHEMBL1084509,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(Cl)cc4)CC3)cc2)CCOCC1,270.0,active,479.98600000000033,2.4949000000000003,2.0,7.0,99.18,6.568636235841013,-7.7
CHEMBL1084510,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCN(C5CC5)CC4)cc3)CC2)cc1,729.0,active,514.6480000000005,2.2979000000000003,2.0,8.0,102.42,6.137272471682025,-8.5
CHEMBL1082381,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1,1.5,active,430.55100000000016,2.5847000000000007,2.0,6.0,86.71000000000001,8.823908740944319,-8.0
CHEMBL1082317,Cc1cccc(N2CCN(C(=O)C3CCN(c4ccc(S(=O)(=O)C5(C(=O)NO)CCOCC5)cc4)CC3)CC2)c1C,10000.0,inactive,584.739,2.696940000000001,2.0,8.0,119.49,5.0,-8.8
CHEMBL1082318,Cc1cccc(N2CCN(C(=O)C3CCN(c4ccc(S(=O)(=O)C5(C(=O)NO)CCN(C6CC6)CC5)cc4)CC3)CC2)c1C,10000.0,inactive,623.8199999999999,3.144740000000001,2.0,8.0,113.5,5.0,-8.1
CHEMBL1085257,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(N3CCC(C(=O)Nc4ccccc4)CC3)cc2)CC1,1230.0,intermediate,544.6740000000002,2.301800000000002,3.0,8.0,128.28,5.910094888560602,-9.4
CHEMBL1287851,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,1010.0,intermediate,376.37200000000007,0.6758999999999998,2.0,5.0,100.63,5.995678626217358,-9.8
CHEMBL1630098,Cc1cc(COc2ccc([C@]3(N)CCN([C@@H](C(=O)NO)C(C)C)C3=O)cc2)c2ccccc2n1,460000.0,inactive,462.5500000000001,3.038520000000001,3.0,6.0,117.78000000000002,3.337242168318426,-9.0
CHEMBL1630091,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,23000.0,inactive,466.5780000000002,4.118920000000003,2.0,6.0,92.01,4.638272163982407,-8.9
CHEMBL1078281,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,58.0,active,437.9300000000001,3.1224000000000007,2.0,6.0,101.29,7.236572006437063,-9.1
CHEMBL1767014,C[C@H]1[C@@](NS(=O)(=O)N2CCc3c(nc4cc(F)ccn34)C2)(C(=O)O)[C@@]1(C)c1ccccc1,10000.0,inactive,458.51500000000016,2.0969000000000007,2.0,5.0,104.01,5.0,-9.5
CHEMBL1771212,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.2,active,518.5100000000001,3.1376000000000017,2.0,8.0,114.4,9.69897000433602,-7.8
CHEMBL1771213,COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,1200.0,intermediate,503.5770000000004,1.4859000000000009,2.0,8.0,125.48000000000002,5.920818753952375,-9.0
CHEMBL1771214,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,1100.0,intermediate,517.5640000000003,1.6461,2.0,11.0,154.76,5.958607314841775,-9.0
CHEMBL1770698,CN(C)c1ccc(C(=O)C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,10000.0,inactive,515.6320000000004,2.6802,2.0,8.0,116.25,5.0,-8.7
CHEMBL1770699,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,1100.0,intermediate,504.60500000000025,3.012900000000001,2.0,8.0,122.24,5.958607314841775,-8.9
CHEMBL1770702,O=C(NCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,2200.0,intermediate,546.5200000000003,2.612400000000001,3.0,8.0,140.26,5.657577319177793,-9.2
CHEMBL1770707,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,930.0,active,490.57800000000026,2.6228000000000007,2.0,8.0,122.24,6.031517051446065,-8.6
CHEMBL1770708,CN(C)c1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,960.0,active,505.59300000000025,2.3786000000000005,3.0,8.0,134.27,6.017728766960431,-8.0
CHEMBL1770157,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,23.0,active,492.5500000000003,2.3211999999999997,3.0,8.0,140.25999999999996,7.638272163982407,-9.0
CHEMBL1770709,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,180.0,active,546.5200000000003,3.2112000000000007,3.0,8.0,140.26,6.7447274948966935,-8.5
CHEMBL1770697,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,380.0,active,560.5470000000004,3.235500000000001,2.0,8.0,131.47,6.42021640338319,-8.1
CHEMBL1770710,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)N1CCCCC1,670.0,active,454.5450000000004,1.6863999999999992,2.0,7.0,122.24,6.173925197299173,-7.8
CHEMBL1770711,CN(C)c1ccc(NC(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,500.0,active,519.6200000000003,2.768700000000001,3.0,8.0,134.27,6.301029995663981,-8.8
CHEMBL1784358,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,1200.0,intermediate,459.0080000000004,3.019620000000001,1.0,5.0,87.15000000000002,5.920818753952375,-9.8
CHEMBL1784359,CS(=O)(=O)c1ccc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C2CC2)c1,10000.0,inactive,528.6930000000004,2.3387,1.0,7.0,121.29,5.0,-9.1
CHEMBL1784360,Cc1cc(S(C)(=O)=O)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,10000.0,inactive,502.6550000000004,1.7697200000000002,1.0,7.0,121.29,5.0,-9.0
CHEMBL1784361,Cc1ccncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,10000.0,inactive,425.55100000000033,1.7612199999999996,1.0,6.0,100.04,5.0,-9.6
CHEMBL1784362,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,670.0,active,410.5360000000002,2.0577999999999994,1.0,5.0,87.15,6.173925197299173,-8.0
CHEMBL1784363,Cc1ccccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,1800.0,intermediate,424.56300000000033,2.36622,1.0,5.0,87.15000000000002,5.7447274948966935,-9.8
CHEMBL1784364,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,8500.0,intermediate,425.55100000000033,1.7612199999999996,1.0,6.0,100.04,5.070581074285707,-9.3
CHEMBL1784349,Cc1ncccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,10000.0,inactive,425.5510000000003,1.7612199999999996,1.0,6.0,100.04,5.0,-9.7
CHEMBL1784365,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,8900.0,intermediate,439.57800000000026,2.06964,1.0,6.0,100.04000000000002,5.050609993355087,-9.0
CHEMBL1784366,Cc1nsc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,10000.0,inactive,445.6070000000004,2.1311400000000003,1.0,7.0,100.04,5.0,-8.5
CHEMBL1784367,Cc1cnc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,10000.0,inactive,439.5780000000003,2.06964,1.0,6.0,100.04,5.0,-10.5
CHEMBL1784338,Cc1cc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C)cn1,100000.0,inactive,439.5780000000004,2.06964,1.0,6.0,100.04000000000002,4.0,-9.1
CHEMBL1784339,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,3100.0,intermediate,442.5530000000004,2.50532,1.0,5.0,87.15000000000002,5.508638306165727,-9.4
CHEMBL1784340,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,25000.0,inactive,429.5390000000003,1.6626399999999997,1.0,7.0,113.18000000000002,4.6020599913279625,-8.4
CHEMBL1784341,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(C(=O)N3CCC3)CC2)CC1,10000.0,inactive,511.6450000000005,1.7737400000000016,1.0,7.0,127.5,5.0,-9.3
CHEMBL1784342,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(S(C)(=O)=O)CC2)CC1,10000.0,inactive,506.6470000000004,0.907640000000002,1.0,8.0,141.33,5.0,-8.7
CHEMBL1784343,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCC2)CC1,10000.0,inactive,399.51300000000026,2.03614,1.0,6.0,103.95000000000002,5.0,-8.2
CHEMBL1784344,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCCCCC2)CC1,10000.0,inactive,441.5940000000004,3.206440000000001,1.0,6.0,103.95000000000002,5.0,-9.0
CHEMBL1784345,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(C(=O)C3CCC3)CC2)CC1,10000.0,inactive,510.6570000000005,2.2747400000000004,1.0,7.0,124.26000000000002,5.0,-9.9
CHEMBL1784346,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCC(F)(F)CC2)CC1,10000.0,inactive,463.5470000000003,3.0615400000000017,1.0,6.0,103.95000000000002,5.0,-9.4
CHEMBL1784347,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCS(=O)(=O)CC2)CC1,10000.0,inactive,477.6050000000004,1.060840000000001,1.0,8.0,138.09,5.0,-9.1
CHEMBL1784348,CC(=O)N1CCC(CS(=O)(=O)N2CCC(CCc3c(C)noc3C)CC2)(N(O)C=O)CC1,10000.0,inactive,470.5920000000004,1.4945400000000009,1.0,7.0,124.26000000000002,5.0,-7.7
CHEMBL1784350,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOC(C)(C)C2)CC1,10000.0,inactive,457.5930000000004,2.4412400000000005,1.0,7.0,113.18000000000002,5.0,-7.5
CHEMBL1784351,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCN(C)CC2)CC1,10000.0,inactive,442.58200000000033,1.577840000000001,1.0,7.0,107.19,5.0,-8.5
CHEMBL1784352,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCCC2)CC1,10000.0,inactive,413.5400000000003,2.42624,1.0,6.0,103.95000000000002,5.0,-8.6
CHEMBL1784353,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCCCC2)CC1,10000.0,inactive,427.5670000000004,2.8163400000000003,1.0,6.0,103.95000000000002,5.0,-8.1
CHEMBL1427458,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,100000.0,inactive,318.37600000000003,4.112320000000002,1.0,3.0,51.22,4.0,-9.7
CHEMBL1795351,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,79.0,active,392.50200000000007,2.2742000000000004,3.0,5.0,95.5,7.102372908709558,-8.1
CHEMBL1795857,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,63.0,active,588.7510000000003,5.464500000000005,3.0,6.0,104.73,7.200659450546418,-10.5
CHEMBL1795858,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,50.0,active,586.7350000000002,5.116500000000004,3.0,6.0,112.57,7.301029995663981,-11.0
CHEMBL1795859,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,77.0,active,521.6640000000002,4.366800000000002,4.0,5.0,111.29,7.113509274827518,-10.3
CHEMBL1795860,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,650.0,active,538.7160000000001,5.100200000000004,3.0,6.0,95.5,6.187086643357144,-10.0
CHEMBL1795861,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,21.0,active,450.60700000000014,3.0595000000000008,2.0,6.0,86.71000000000001,7.67778070526608,-8.4
CHEMBL1795862,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,4.3,active,494.6380000000002,4.111500000000002,2.0,5.0,86.71000000000001,8.366531544420413,-9.1
CHEMBL1801399,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active,502.51100000000025,3.899600000000002,2.0,7.0,105.17000000000002,10.0,-7.6
CHEMBL1801398,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.18,active,474.4570000000002,3.121000000000002,2.0,7.0,105.17000000000002,9.744727494896694,-9.0
CHEMBL1801397,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active,498.4790000000002,3.1244000000000023,2.0,7.0,105.17000000000002,10.0,-7.5
CHEMBL1801396,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active,502.4670000000002,3.037700000000001,2.0,7.0,122.24,10.0,-8.4
CHEMBL1801394,CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,0.1,active,532.537,3.527700000000002,2.0,8.0,114.4,10.0,-8.2
CHEMBL1801393,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2cccnc2)CC1,0.6,active,551.5430000000001,4.086400000000003,2.0,8.0,118.06,9.221848749616356,-10.2
CHEMBL1801431,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1,0.2,active,551.543,4.086400000000003,2.0,8.0,118.06,9.69897000433602,-10.0
CHEMBL1801430,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,0.15,active,500.4950000000003,3.653600000000002,2.0,7.0,105.17,9.82390874094432,-9.9
CHEMBL1801429,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1,0.22,active,460.4300000000002,2.7788000000000004,3.0,7.0,113.96,9.657577319177792,-9.7
CHEMBL1801428,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1,0.25,active,534.578,3.850900000000002,2.0,8.0,105.17,9.602059991327964,-7.2
CHEMBL1801427,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,1.5,active,472.4850000000002,3.631300000000002,2.0,6.0,95.94,8.823908740944319,-8.5
CHEMBL1801426,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,1.9,active,486.5120000000002,4.019800000000003,2.0,6.0,95.94,8.721246399047171,-8.5
CHEMBL1800089,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1,0.1,active,557.591,2.9436000000000018,2.0,8.0,108.41,10.0,-9.9
CHEMBL1801425,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCNCC1,4.0,active,444.43100000000015,2.899000000000001,3.0,6.0,104.73,8.397940008672037,-9.9
CHEMBL1801424,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,2.3,active,484.49600000000027,3.773800000000003,2.0,6.0,95.94,8.638272163982407,-9.4
CHEMBL1801423,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1,1.9,active,474.5350000000004,2.5262,2.0,8.0,114.4,8.721246399047171,-8.7
CHEMBL1801422,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCN(C2CC2)CC1,0.1,active,460.5080000000004,2.4837,2.0,8.0,114.4,10.0,-8.3
CHEMBL1801421,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,0.27,active,478.5230000000003,1.9677,2.0,9.0,123.63,9.568636235841012,-8.2
CHEMBL1801420,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,0.3,active,458.4920000000003,1.9545,2.0,8.0,114.40000000000002,9.522878745280336,-8.5
CHEMBL1801419,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCNCC1,3.8,active,420.44300000000027,1.6088999999999996,3.0,8.0,123.19,8.42021640338319,-9.2
CHEMBL1801418,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)CC1,82.3,active,492.5750000000003,1.6293,2.0,8.0,130.08,7.08460016478773,-7.9
CHEMBL1801417,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,0.21,active,474.5790000000003,3.542200000000003,2.0,7.0,105.17,9.67778070526608,-8.0
CHEMBL1801415,CC(C)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C(C)C)CC3)cc2)cc1,2.2,active,460.5960000000002,4.124400000000003,2.0,6.0,95.94,8.657577319177793,-7.6
CHEMBL1801413,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,2.0,active,456.56400000000025,3.3492000000000024,2.0,6.0,95.94,8.698970004336019,-8.2
CHEMBL1801057,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1,1.1,active,497.57300000000026,3.196400000000001,2.0,8.0,118.06,8.958607314841775,-7.9
CHEMBL1801056,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1,1.5,active,444.5090000000002,2.2344,2.0,7.0,105.17000000000002,8.823908740944319,-7.5
CHEMBL1801054,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1,0.25,active,477.4820000000002,3.919100000000002,2.0,7.0,101.93,9.602059991327964,-7.1
CHEMBL1801053,CSc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,0.1,active,423.51200000000017,3.029100000000001,2.0,7.0,101.93,10.0,-8.8
CHEMBL1801052,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1,0.2,active,461.4140000000002,3.2058000000000018,2.0,7.0,111.16,9.69897000433602,-8.1
CHEMBL1229868,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,1.2,active,445.4150000000002,3.3260000000000023,2.0,6.0,101.93,8.920818753952375,-9.3
CHEMBL1801051,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1,42.5,active,445.41500000000025,3.3260000000000023,2.0,6.0,101.93,7.371611069949688,-8.4
CHEMBL1801050,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)CCOCC1,1.7,active,453.51600000000025,3.9742000000000033,2.0,6.0,101.93,8.769551078621726,-9.7
CHEMBL1801049,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,0.1,active,435.4980000000002,3.094400000000001,2.0,7.0,111.16,10.0,-9.0
CHEMBL1801048,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(O)cc3)cc2)CCOCC1,0.1,active,393.4170000000002,2.0127999999999995,3.0,7.0,122.16,10.0,-7.6
CHEMBL1801047,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CCOCC1,5.0,active,446.3080000000002,3.6140000000000017,2.0,6.0,101.93,8.301029995663981,-7.7
CHEMBL1801046,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,0.3,active,411.8630000000002,2.960600000000001,2.0,6.0,101.93,9.522878745280336,-7.1
CHEMBL1801045,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CCOCC1,2.9,active,411.8630000000003,2.960600000000001,2.0,6.0,101.93,8.537602002101044,-7.4
CHEMBL1801044,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,0.4,active,377.4180000000002,2.3072,2.0,6.0,101.93,9.397940008672036,-6.8
CHEMBL1801412,CCOc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,0.2,active,460.55200000000025,3.153700000000001,2.0,7.0,105.17,9.69897000433602,-8.0
CHEMBL1812914,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC3CC3)CC2)C(=O)N1,5.2,active,434.4960000000003,2.0678,2.0,6.0,90.98000000000002,8.2839966563652,-7.4
CHEMBL1812915,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)C3CC3)CC2)C(=O)N1,27.0,active,448.4790000000003,1.5943999999999998,2.0,6.0,108.05,7.568636235841013,-8.8
CHEMBL1812918,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(Cc3ccccc3)CC2)C(=O)N1,131.0,active,470.5290000000003,2.8580000000000005,2.0,6.0,90.98000000000002,6.882728704344236,-8.9
CHEMBL1812920,CC(=O)N1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,14.0,active,422.44100000000026,1.2042999999999997,2.0,6.0,108.05,7.853871964321762,-7.6
CHEMBL1812921,CN1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,16.0,active,394.4310000000002,1.2875999999999996,2.0,6.0,90.98,7.795880017344075,-7.2
CHEMBL1812922,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(CC3CC3)CC2)C(=O)N1,1.1,active,448.5230000000004,2.4578999999999995,2.0,6.0,90.98000000000002,8.958607314841775,-7.8
CHEMBL1812923,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(Cc3ccccc3)CC2)C(=O)N1,26.0,active,484.5560000000003,3.248100000000001,2.0,6.0,90.98000000000002,7.585026652029182,-9.1
CHEMBL1812924,CC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,1.5,active,436.46800000000025,1.5943999999999996,2.0,6.0,108.05,8.823908740944319,-8.3
CHEMBL1812925,CN1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,1.9,active,408.4580000000002,1.6776999999999995,2.0,6.0,90.98,8.721246399047171,-9.2
CHEMBL1812926,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3cccs3)CC2)C(=O)N1,43.0,active,490.5410000000003,2.5597000000000003,2.0,7.0,108.05,7.366531544420414,-7.8
CHEMBL1812927,N#Cc1ccc(C(=O)N2CCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,43.0,active,509.5220000000002,2.36988,2.0,7.0,131.84,7.366531544420414,-10.0
CHEMBL1812928,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,45.0,active,519.9450000000003,2.5466,2.0,7.0,120.94000000000004,7.346787486224656,-7.5
CHEMBL1812929,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CC3)CC2)C(=O)N1,13.0,active,462.5060000000004,1.9845,2.0,6.0,108.05,7.886056647693163,-9.5
CHEMBL1812930,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cccs3)CC2)C(=O)N1,19.0,active,504.5680000000003,2.9498000000000006,2.0,7.0,108.05,7.721246399047171,-7.9
CHEMBL1812931,N#Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,28.0,active,523.5490000000002,2.7599800000000005,2.0,7.0,131.84,7.552841968657781,-8.7
CHEMBL1812932,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,110.0,active,533.9720000000003,2.936700000000001,2.0,7.0,120.94000000000004,6.958607314841775,-9.8
CHEMBL1812933,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CCC3)CC2)C(=O)N1,14.0,active,476.5330000000004,2.3746,2.0,6.0,108.05,7.853871964321762,-7.8
CHEMBL1812934,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CSc3ccccc3)CC2)C(=O)N1,36.0,active,544.6330000000004,3.3668000000000013,2.0,7.0,108.05,7.443697499232712,-9.6
